userid|query|service_class|query_cpu_time|query_blocks_read|query_execution_time|query_cpu_usage_percent|query_temp_blocks_to_disk|segment_execution_time|cpu_skew|io_skew|scan_row_count|join_row_count|nested_loop_join_row_count|return_row_count|spectrum_scan_row_count|spectrum_scan_size_mb|query_queue_time|service_class_name|xid|elapsed|starttime|endtime|aborted|source_query|concurrency_scaling_status_txt|from_sp_call|substring
100|832401|6|1875|126411|81|49.77||80|1.47|1.56|4479409123|4536291877||||||Default queue                                                   |5560916|80759469|2024-12-19 12:38:22.956614|2024-12-19 12:39:43.716083|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|617187|6|1900|126390|81|50.35||79|1.39|1.26|4468666387|4524007012||||||Default queue                                                   |5144456|80719115|2024-12-18 12:23:23.129492|2024-12-18 12:24:43.848607|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|614267|6|1895|125741|81|50.27||80|1.58|1.86|4467311710|4530481342||||||Default queue                                                   |5093125|80718930|2024-12-18 09:27:10.409208|2024-12-18 09:28:31.128138|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|834548|6|1871|125564|81|49.86||80|1.85|1.68|4465536064|4516739367||||||Default queue                                                   |5601320|80689515|2024-12-19 14:56:46.32419|2024-12-19 14:58:07.013705|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|824215|6|1868|126364|81|49.82||80|1.92|1.46|4472704736|4555469739||||||Default queue                                                   |5415066|80662365|2024-12-19 04:17:19.065598|2024-12-19 04:18:39.727963|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|829548|6|1867|126208|81|49.70||80|1.78|1.58|4470493971|4587091742||||||Default queue                                                   |5511010|80656308|2024-12-19 09:47:05.042019|2024-12-19 09:48:25.698327|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|828645|6|1858|126301|81|49.61||79|1.45|1.21|4467020442|4528801303||||||Default queue                                                   |5495362|80641352|2024-12-19 08:53:19.789718|2024-12-19 08:54:40.43107|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|828975|6|1858|125323|81|49.53||80|1.78|1.23|4473229888|4530080429||||||Default queue                                                   |5501231|80618899|2024-12-19 09:13:32.644465|2024-12-19 09:14:53.263364|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|617029|6|1896|126603|81|50.22||80|1.85|1.58|4482235704|4575950541||||||Default queue                                                   |5141572|80606520|2024-12-18 12:13:11.222876|2024-12-18 12:14:31.829396|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|614741|6|1892|125592|81|50.26||80|1.78|1.85|4464300677|4547226914||||||Default queue                                                   |5100999|80576677|2024-12-18 09:53:48.235118|2024-12-18 09:55:08.811795|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|823970|6|1854|125484|81|49.63||80|1.81|1.87|4454971162|4515905050||||||Default queue                                                   |5410548|80552316|2024-12-19 04:01:48.631436|2024-12-19 04:03:09.183752|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|829244|6|1864|126483|81|49.70||79|1.28|1.20|4458390520|4571756795||||||Default queue                                                   |5506380|80522264|2024-12-19 09:31:22.190942|2024-12-19 09:32:42.713206|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|827920|6|1870|126612|81|49.87||79|1.78|1.21|4465564891|4557239760||||||Default queue                                                   |5481889|80516963|2024-12-19 08:07:09.5509|2024-12-19 08:08:30.067863|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|826986|6|1865|125684|81|49.87||80|1.28|1.23|4457008150|4523036814||||||Default queue                                                   |5465236|80496362|2024-12-19 07:10:12.906771|2024-12-19 07:11:33.403133|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|826760|6|1858|125204|81|49.61||80|2.51|2.72|4464943132|4515951128||||||Default queue                                                   |5460800|80491377|2024-12-19 06:54:47.402302|2024-12-19 06:56:07.893679|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|827576|6|1847|125623|81|49.47||79|1.78|1.24|4465430005|4511651790||||||Default queue                                                   |5475829|80489426|2024-12-19 07:46:40.414818|2024-12-19 07:48:00.904244|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|615130|6|1885|125373|81|50.16||80|1.85|1.32|4464212256|4543756071||||||Default queue                                                   |5107259|80488665|2024-12-18 10:14:59.574703|2024-12-18 10:16:20.063368|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|833197|6|1852|126142|81|49.50||79|2.18|1.43|4473871871|4528597378||||||Default queue                                                   |5576238|80481170|2024-12-19 13:30:12.029583|2024-12-19 13:31:32.510753|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|614108|6|1890|126325|81|50.21||79|1.33|1.35|4475947605|4549347445||||||Default queue                                                   |5090067|80459892|2024-12-18 09:16:44.319118|2024-12-18 09:18:04.77901|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|619611|6|1887|126070|81|50.14||79|1.66|1.26|4462604398|4567579709||||||Default queue                                                   |5189567|80456815|2024-12-18 14:57:59.849279|2024-12-18 14:59:20.306094|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|834242|6|1870|126166|81|49.86||80|1.44|1.46|4477715135|4529730392||||||Default queue                                                   |5595453|80435591|2024-12-19 14:36:25.634275|2024-12-19 14:37:46.069866|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|826233|6|1854|125301|81|49.66||80|1.85|1.33|4472410414|4514164652||||||Default queue                                                   |5451081|80414586|2024-12-19 06:21:15.143253|2024-12-19 06:22:35.557839|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|832150|6|1874|126211|81|49.93||79|1.39|1.45|4471759066|4554368176||||||Default queue                                                   |5556439|80411970|2024-12-19 12:22:43.100837|2024-12-19 12:24:03.512807|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|834160|6|1873|126060|81|49.93||79|1.85|1.63|4472328783|4530702235||||||Default queue                                                   |5593783|80397250|2024-12-19 14:30:32.455506|2024-12-19 14:31:52.852756|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|614339|6|1074|84405|81|45.41|5066|80|2.08|2.16|18000048306|148805874||||||Default queue                                                   |5094547|80377221|2024-12-18 09:32:10.213972|2024-12-18 09:33:30.591193|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|829806|6|1859|125082|81|49.79||80|2.23|2.30|4459324155|4528860784||||||Default queue                                                   |5515550|80357360|2024-12-19 10:02:17.146825|2024-12-19 10:03:37.504185|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|830566|6|1857|126330|81|49.66||79|1.78|1.22|4469009584|4563630866||||||Default queue                                                   |5529090|80355668|2024-12-19 10:49:04.664964|2024-12-19 10:50:25.020632|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|825892|6|1846|125060|81|49.58||79|1.66|1.26|4458559803|4496365843||||||Default queue                                                   |5445199|80345636|2024-12-19 06:01:04.716369|2024-12-19 06:02:25.062005|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|830297|6|1096|84330|81|45.86|146|80|2.11|1.91|18000048306|153802712||||||Default queue                                                   |5523802|80335055|2024-12-19 10:30:33.27221|2024-12-19 10:31:53.607265|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|833523|6|1856|125639|81|49.72||80|1.97|1.96|4467860087|4514605002||||||Default queue                                                   |5582093|80330451|2024-12-19 13:50:30.645569|2024-12-19 13:51:50.97602|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|615450|6|1895|125935|81|50.41||79|1.85|1.29|4470306791|4556259429||||||Default queue                                                   |5113212|80322069|2024-12-18 10:36:09.874789|2024-12-18 10:37:30.196858|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|830720|6|1851|125214|81|49.70||79|2.01|1.96|4463528630|4506575635||||||Default queue                                                   |5532110|80319642|2024-12-19 10:59:07.016149|2024-12-19 11:00:27.335791|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|618364|6|1108|85525|81|46.30||80|1.35|1.35|18000048306|153368845||||||Default queue                                                   |5166482|80281906|2024-12-18 13:38:24.841693|2024-12-18 13:39:45.123599|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|619503|6|1097|84394|81|46.02|229|80|4.00|4.06|18000048306|153834008||||||Default queue                                                   |5187213|80240690|2024-12-18 14:49:42.601491|2024-12-18 14:51:02.842181|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|833367|6|1854|125946|81|49.69||79|1.68|1.86|4470133135|4532668815||||||Default queue                                                   |5579219|80161468|2024-12-19 13:40:27.994838|2024-12-19 13:41:48.156306|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|832660|6|1872|125612|81|50.13||79|1.95|2.11|4466273915|4545054272||||||Default queue                                                   |5565426|80123833|2024-12-19 12:53:53.832143|2024-12-19 12:55:13.955976|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|827742|6|1842|124986|80|49.63||79|2.04|1.98|4458308322|4510110761||||||Default queue                                                   |5478893|79976960|2024-12-19 07:57:07.642398|2024-12-19 07:58:27.619358|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|830408|6|1844|125643|80|49.59||79|1.92|1.86|4471785098|4527789696||||||Default queue                                                   |5526147|79969803|2024-12-19 10:38:40.527238|2024-12-19 10:40:00.497041|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|825084|6|1858|125632|80|49.82||79|2.00|1.18|4465151446|4545558143||||||Default queue                                                   |5431702|79944015|2024-12-19 05:14:56.381801|2024-12-19 05:16:16.325816|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|824936|6|1851|126161|80|49.78||79|1.86|1.82|4476737242|4533760732||||||Default queue                                                   |5428865|79842764|2024-12-19 05:04:57.187624|2024-12-19 05:06:17.030388|0||0 - Ran on the main cluster||select /* TPC-H Q13 */ c_count, count(*) as custdist from ( 
100|834101|6|1059|84407|80|45.11|12331|79|3.18|3.04|18000048306|151696399||||||Default queue                                                   |5592737|79463440|2024-12-19 14:26:54.199877|2024-12-19 14:28:13.663317|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|827990|6|1037|84140|79|45.08|5427|78|3.73|2.88|18000048306|149131584||||||Default queue                                                   |5483221|78574987|2024-12-19 08:11:54.921488|2024-12-19 08:13:13.496475|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|828239|6|1106|85082|79|46.80||78|1.94|2.03|18000048306|152099653||||||Default queue                                                   |5487453|78478678|2024-12-19 08:26:09.310267|2024-12-19 08:27:27.788945|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|619192|6|1073|84960|79|46.05||78|1.60|1.43|18000048306|152757393||||||Default queue                                                   |5181620|78449353|2024-12-18 14:30:29.61699|2024-12-18 14:31:48.066343|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|829309|6|1075|84645|79|46.10||78|1.83|1.64|18000048306|152698270||||||Default queue                                                   |5507214|78352356|2024-12-19 09:33:59.263848|2024-12-19 09:35:17.616204|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|616652|6|1129|84630|79|47.39|170|78|2.75|2.87|18000048306|153685904||||||Default queue                                                   |5135810|78227468|2024-12-18 11:54:05.51842|2024-12-18 11:55:23.745888|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|618050|6|1068|85538|79|46.05||78|1.52|1.37|18000048306|154547111||||||Default queue                                                   |5160677|78195240|2024-12-18 13:18:21.447785|2024-12-18 13:19:39.643025|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|613170|6|1132|85036|78|48.83||73|2.09|2.03|18000048306|153277649||||||Default queue                                                   |5071505|77945034|2024-12-18 08:12:05.037711|2024-12-18 08:13:22.982745|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|827658|6|1105|84217|78|46.98||78|3.51|2.34|18000048306|154408709||||||Default queue                                                   |5477281|77846360|2024-12-19 07:51:41.506543|2024-12-19 07:52:59.352903|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|824068|6|1056|84323|78|45.88||77|2.94|2.32|18000048306|153634093||||||Default queue                                                   |5412678|77764337|2024-12-19 04:08:58.409504|2024-12-19 04:10:16.173841|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|618886|6|1052|84491|78|45.73||77|2.00|1.50|18000048306|153933732||||||Default queue                                                   |5176239|77655583|2024-12-18 14:12:00.497624|2024-12-18 14:13:18.153207|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|832192|6|1066|84749|78|46.19||77|2.40|2.50|18000048306|154746977||||||Default queue                                                   |5557219|77448693|2024-12-19 12:25:20.772391|2024-12-19 12:26:38.221084|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|617777|6|1072|84423|78|46.11|12274|77|4.05|4.09|18000048306|151219247||||||Default queue                                                   |5155117|77447676|2024-12-18 13:00:22.930843|2024-12-18 13:01:40.378519|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|617261|6|1050|84417|78|45.82|5296|77|4.03|5.29|18000048306|150323866||||||Default queue                                                   |5145829|77183168|2024-12-18 12:28:09.818901|2024-12-18 12:29:27.002069|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|829995|6|1078|84147|78|46.51||77|2.96|2.37|18000048306|152629795||||||Default queue                                                   |5518494|77136455|2024-12-19 10:12:23.096033|2024-12-19 10:13:40.232488|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|825377|6|1084|84392|78|46.62||77|4.05|4.08|18000048306|154125406||||||Default queue                                                   |5437103|77134842|2024-12-19 05:33:45.685009|2024-12-19 05:35:02.819851|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|829087|6|1048|84952|77|45.98||76|2.18|2.03|18000048306|154436842||||||Default queue                                                   |5503399|76701761|2024-12-19 09:21:14.936453|2024-12-19 09:22:31.638214|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|826352|6|1061|84939|77|46.32||76|2.24|2.16|18000048306|152887865||||||Default queue                                                   |5453360|76646938|2024-12-19 06:29:03.82046|2024-12-19 06:30:20.467398|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|833086|6|1075|84626|77|46.60|75|76|2.57|2.74|18000048306|153642310||||||Default queue                                                   |5573928|76640677|2024-12-19 13:22:03.674489|2024-12-19 13:23:20.315166|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|613817|6|1087|84499|77|47.11|189|76|2.11|2.14|18000048306|152678829||||||Default queue                                                   |5084364|76324340|2024-12-18 08:56:50.796824|2024-12-18 08:58:07.121164|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|824277|6|1027|84145|77|45.56||76|16.00|16.00|18000048306|153010312||||||Default queue                                                   |5416431|76275239|2024-12-19 04:21:56.620898|2024-12-19 04:23:12.896137|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|826545|6|1032|84116|77|45.76||76|4.36|4.46|18000048306|152669491||||||Default queue                                                   |5456977|76209943|2024-12-19 06:41:54.189736|2024-12-19 06:43:10.399679|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|827471|6|1059|84919|77|46.43|162|76|1.68|1.59|18000048306|153810974||||||Default queue                                                   |5473581|76193179|2024-12-19 07:38:38.337733|2024-12-19 07:39:54.530912|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|614616|6|1070|84708|76|46.81||75|2.04|1.95|18000048306|153217231||||||Default queue                                                   |5098876|75882703|2024-12-18 09:46:42.035385|2024-12-18 09:47:57.918088|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|826858|6|1063|84964|76|46.69||75|2.53|2.29|18000048306|153258102||||||Default queue                                                   |5462825|75543168|2024-12-19 07:01:57.077038|2024-12-19 07:03:12.620206|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|825146|6|1039|84582|76|46.16|5396|75|1.67|1.57|18000048306|149180257||||||Default queue                                                   |5433012|75305244|2024-12-19 05:19:37.23114|2024-12-19 05:20:52.536384|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|832795|6|1026|84558|76|45.93||75|2.56|2.73|18000048306|152880826||||||Default queue                                                   |5568310|75300077|2024-12-19 13:03:53.900249|2024-12-19 13:05:09.200326|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|827044|6|1034|85212|76|46.14||75|1.48|1.51|18000048306|152127964||||||Default queue                                                   |5466534|75264855|2024-12-19 07:14:51.619648|2024-12-19 07:16:06.884503|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|617490|6|1056|84347|76|46.53||75|7.61|6.54|18000048306|153354174||||||Default queue                                                   |5149909|75158059|2024-12-18 12:42:17.489198|2024-12-18 12:43:32.647257|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|613523|6|1057|84497|76|46.75||75|2.11|2.08|18000048306|153250581||||||Default queue                                                   |5078838|75125446|2024-12-18 08:37:44.488719|2024-12-18 08:38:59.614165|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|614018|6|1032|84689|76|46.12||75|2.05|2.06|18000048306|154761034||||||Default queue                                                   |5088401|75097437|2024-12-18 09:10:55.611615|2024-12-18 09:12:10.709052|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|834374|6|1041|84527|75|46.39||74|2.95|2.83|18000048306|154317225||||||Default queue                                                   |5597756|74852097|2024-12-19 14:44:31.324306|2024-12-19 14:45:46.176403|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|616249|6|1068|84819|75|47.04||75|3.28|2.68|18000048306|152526786||||||Default queue                                                   |5128923|74767421|2024-12-18 11:30:14.89025|2024-12-18 11:31:29.657671|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|831001|6|1017|84449|75|45.89||74|4.09|4.10|18000048306|152383256||||||Default queue                                                   |5537458|74750407|2024-12-19 11:17:41.663345|2024-12-19 11:18:56.413752|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|824850|6|1040|84568|75|46.47||74|1.79|1.64|18000048306|154711598||||||Default queue                                                   |5427257|74483278|2024-12-19 04:59:24.848353|2024-12-19 05:00:39.331631|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|618567|6|1064|84153|75|47.09||74|4.00|2.61|18000048306|154739359||||||Default queue                                                   |5170325|74429274|2024-12-18 13:51:43.256451|2024-12-18 13:52:57.685725|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|823757|6|1055|84527|75|47.01||74|4.15|4.04|18000048306|154903795||||||Default queue                                                   |5406747|74419292|2024-12-19 03:48:36.430284|2024-12-19 03:49:50.849576|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|612960|6|750|145106|75|33.46||43|2.19|2.15|5266446720|433642827||||||Default queue                                                   |5067312|74330137|2024-12-18 07:57:28.833858|2024-12-18 07:58:43.163995|0||0 - Ran on the main cluster||select /* TPC-H Q7 */ supp_nation, cust_nation, l_year, sum(
100|616338|6|1047|84389|75|46.83||74|2.30|2.04|18000048306|151503826||||||Default queue                                                   |5130488|74142137|2024-12-18 11:35:46.693827|2024-12-18 11:37:00.835964|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|832508|6|1025|85013|75|46.29||74|2.08|2.13|18000048306|152957280||||||Default queue                                                   |5562994|74047890|2024-12-19 12:45:36.269071|2024-12-19 12:46:50.316961|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|828805|6|1081|196055|74|46.51||74|1.45|1.01|17716697021|||||||Default queue                                                   |5498145|73892179|2024-12-19 09:03:00.143546|2024-12-19 09:04:14.035725|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|616906|6|1052|84518|74|47.09||74|4.98|4.30|18000048306|153335027||||||Default queue                                                   |5139844|73826598|2024-12-18 12:07:42.094786|2024-12-18 12:08:55.921384|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|827125|6|1049|84740|74|47.01||73|2.09|1.60|18000048306|153338644||||||Default queue                                                   |5468109|73807914|2024-12-19 07:20:19.158239|2024-12-19 07:21:32.966153|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|615288|6|1109|195855|74|47.58||74|1.33|1.02|17695714498|||||||Default queue                                                   |5110153|73546137|2024-12-18 10:25:14.864417|2024-12-18 10:26:28.410554|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|613554|6|1105|195578|74|47.36||74|1.78|1.01|17676710003|||||||Default queue                                                   |5079548|73522629|2024-12-18 08:40:17.636912|2024-12-18 08:41:31.159541|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|829890|6|1033|85059|74|46.73||73|1.91|2.03|18000048306|151501767||||||Default queue                                                   |5516925|73513459|2024-12-19 10:06:56.171816|2024-12-19 10:08:09.685275|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|616042|6|1107|196173|74|47.54||74|1.85|1.01|17727401099|||||||Default queue                                                   |5124828|73479492|2024-12-18 11:15:57.021451|2024-12-18 11:17:10.500943|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|826054|6|1037|85155|74|46.84||73|1.61|1.69|18000048306|153201730||||||Default queue                                                   |5447642|73459745|2024-12-19 06:09:23.235136|2024-12-19 06:10:36.694881|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|830486|6|1015|84376|74|46.25||73|4.08|4.00|18000048306|153633072||||||Default queue                                                   |5527554|73456084|2024-12-19 10:43:40.498653|2024-12-19 10:44:53.954737|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|618872|6|1105|196085|74|47.56||74|1.52|1.01|17718266872|||||||Default queue                                                   |5175882|73333369|2024-12-18 14:10:47.132106|2024-12-18 14:12:00.465475|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|828781|6|1039|84722|74|46.97||73|2.23|2.32|18000048306|154737744||||||Default queue                                                   |5497705|73269310|2024-12-19 09:01:22.692108|2024-12-19 09:02:35.961418|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|618078|6|1105|196056|74|47.60||73|1.92|1.01|17714472337|||||||Default queue                                                   |5161123|73110206|2024-12-18 13:20:03.355579|2024-12-18 13:21:16.465785|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|618589|6|1102|194992|74|47.61||73|1.60|1.01|17619980503|||||||Default queue                                                   |5170793|73029252|2024-12-18 13:53:14.221657|2024-12-18 13:54:27.250909|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|616237|6|1101|195488|73|47.68||73|1.45|1.01|17662788025|||||||Default queue                                                   |5128589|72961999|2024-12-18 11:29:01.895488|2024-12-18 11:30:14.857487|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|614830|6|1108|196730|73|47.87||73|1.52|1.01|17775925569|||||||Default queue                                                   |5102496|72905622|2024-12-18 09:58:59.00318|2024-12-18 10:00:11.908802|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|617685|6|1107|196575|73|47.97||73|1.39|1.01|17761614282|||||||Default queue                                                   |5153370|72898233|2024-12-18 12:54:07.36028|2024-12-18 12:55:20.258513|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|619066|6|1103|195942|73|47.73||73|1.33|1.01|17704222253|||||||Default queue                                                   |5179675|72839844|2024-12-18 14:23:51.085248|2024-12-18 14:25:03.925092|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|615777|6|1099|195277|73|47.66||73|1.45|1.01|17645931343|||||||Default queue                                                   |5119730|72738682|2024-12-18 10:58:16.306053|2024-12-18 10:59:29.044735|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|616800|6|1099|194552|73|47.61||73|1.45|1.01|17581690535|||||||Default queue                                                   |5138004|72679931|2024-12-18 12:01:21.278554|2024-12-18 12:02:33.958485|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|831602|6|1079|196185|73|47.20||73|1.60|1.01|17725755746|||||||Default queue                                                   |5548053|72542473|2024-12-19 11:54:21.290031|2024-12-19 11:55:33.832504|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|619599|6|1097|194815|73|47.73||73|1.28|1.02|17606414973|||||||Default queue                                                   |5189199|72518331|2024-12-18 14:56:47.297442|2024-12-18 14:57:59.815773|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
